id,title,abstract
611,所在（厦门）建筑设计咨询有限公司,工程管理服务;互联网出版;电影和影视节目制作;艺术表演场馆;休闲健身活动场所;测绘服务;资产评估;因私出入境中介服务;专业化设计服务;文艺创作与表演;文化;艺术活动策划;社会看护与帮助服务;婚姻服务;社会人文科学研究;资产管理;公证业务咨询服务;商务信息咨询;投资咨询;市场调查;广告的设计;制作;...办公服务
612,厦门市思明区爱自己服饰店,服饰
613,厦门地谷空间信息科技有限公司,其他未列明科技推广和应用服务业;其他技术推广服务;其他未列明专业技术服务业;互联网接入及相关服务;其他互联网服务;软件开发;信息系统集成服务;信息技术咨询服务;数据处理和存储服务;集成电路设计;呼叫中心;动画;漫画设计;制作;其他未列明信息技术服务业;其他机械设备及电子产品批发;...软件及辅助设备零售
614,厦门一点颜色科技有限公司,其他技术推广服务;软件开发;其他互联网服务;信息技术咨询服务;数据处理和存储服务;数字内容服务;动画;漫画设计;其他未列明信息技术服务业;广告的设计;制作;代理;发布;经营各类商品和技术的进出口;其他未列明批发业;互联网销售;其他未列明商务服务业;其他娱乐业;提供小型儿童游乐设备服务;...艺术表演场馆的管理
615,厦门市思明区恒益达工艺制品厂,木制工艺品
616,厦门市紫欣森贸易有限公司,米;面制品及食用油批发;糕点;糖果及糖批发;其他预包装食品批发;其他散装食品批发;预包装食品零售;散装食品零售;林业产品批发;服装批发;纺织品;针织品及原料批发;化妆品及卫生用品批发;厨房;卫生间用具及日用杂货批发;灯具;装饰物品批发;家用电器批发;其他家庭用品批发;贸易代理;纺织品及针织品零售;...家具零售
617,厦门森软信息科技有限公司,信息系统集成服务;软件开发;信息技术咨询服务;纺织品;针织品及原料批发;服装批发;鞋帽批发;化妆品及卫生用品批发;厨房;卫生间用具及日用杂货批发;灯具;装饰物品批发;家用电器批发;其他家庭用品批发;体育用品及器材批发;首饰;工艺品及收藏品批发;其他文化用品批发;家具零售;第一类医疗器械批发;...互联网销售
618,厦门市思明区溪村便利店,零售;预包装食品
619,厦门易顺威商贸有限公司,批发;零售机电设备;建筑材料;化工产品;电子产品;通讯设备;石油制品;润滑油;摩托车零部件;服装服饰;日用百货;农副产品;经营各类商品和技术的进出口
620,厦门市思明区许先生小吃店,小吃服务;热食类食品;自制饮品
621,厦门市亿宁文化传播有限公司,文化;艺术活动策划;其他未列明文化艺术业;饮料及茶叶类预包装食品批发;饮料及茶叶类散装食品批发;饮料及茶叶类预包装食品零售;酒;饮料及茶叶类散装食品零售;广告的设计;制作;代理;发布;其他未列明服务业;其他未列明批发业;互联网销售;其他未列明零售业
622,厦门市思明区罗曼假日旅馆,
623,厦门凤凰树下投资管理有限公司,投资管理;资产管理;酒;饮料及茶叶批发;其他预包装食品批发;社会经济咨询;商务信息咨询;企业管理咨询;投资咨询;首饰;工艺品及收藏品批发;其他文化用品批发;贸易代理;广告的设计;制作;代理;发布;互联网销售;家具零售
624,厦门市思明区山园电脑店,零售;电脑配件;文具用品;服务;打字复印
625,厦门市思明区雅趣工艺品店,零售;工艺品;日用品
626,厦门香云集餐饮管理有限公司,其他企业管理服务;正餐服务;糖果及糖批发;糕点;面包零售;谷物;豆及薯类批发;果品批发;蔬菜批发;果品零售;蔬菜零售;五金产品批发;五金零售;会议及展览服务;文化;艺术活动策划
627,厦门市思明区多义朵小吃店,小吃服务;热食类食品
628,厦门市兰居竹贸易有限公司,纺织品;针织品及原料批发;服装批发;鞋帽批发;化妆品及卫生用品批发;厨房;卫生间用具及日用杂货批发;灯具;装饰物品批发;家用电器批发;其他家庭用品批发;文具用品批发;其他文化用品批发;经营各类商品和技术的进出口;其他未列明批发业;纺织品及针织品零售;服装零售;鞋帽零售;化妆品及卫生用品零售;...其他未列明零售业
629,百胜餐饮（福州）有限公司厦门厦大必胜客餐厅,从事本公司经营范围内的经营中西餐饮;制作各式餐厅食品和冷热饮料;售卖相关促销礼品及纪念品;酒类零售;提供与餐饮相关的配套设施及服务;代理销售百胜餐饮集团旗下品牌的单用途预付卡;送餐服务;国内版图书;报纸;期刊;电子出版物批发;预包装食品批发;零售
630,厦门市思明区珊珊盒子服饰店,零售;服装;饰品
631,厦门市园两园贸易有限公司,服装批发;纺织品;针织品及原料批发;鞋帽批发;化妆品及卫生用品批发;厨房;卫生间用具及日用杂货批发;灯具;装饰物品批发;家用电器批发;其他家庭用品批发;文具用品批发;其他文化用品批发;经营各类商品和技术的进出口;其他未列明批发业;纺织品及针织品零售;服装零售;鞋帽零售;化妆品及卫生用品零售;...其他机械设备及电子产品批发
632,厦门市思明区美轩欣甜小吃店,小吃服务;热食类食品
633,厦门市思明区蒲思思小吃店,小吃服务
634,厦门市思明区珊彦服装店,服装
635,厦门市思明区四合庭院咖啡馆,小吃服务
636,厦门鹭京针织厂,服装;帽;袜
637,厦门市瑞盛达服饰有限公司,工艺品;服装制造加工;批发零售服装及辅料;针纺织品
638,厦门余馋坊食品有限公司,果品零售;蔬菜零售;肉;禽;蛋零售;水产品零售;纺织品及针织品零售;服装零售;鞋帽零售;化妆品及卫生用品零售;钟表;眼镜零售;箱;包零售;其他日用品零售;五金零售;灯具零售;家具零售;纺织品;针织品及原料批发;服装批发;鞋帽批发;化妆品及卫生用品批发;家用电器批发;其他家庭用品批发
639,厦门市佳妮服饰有限公司,服装制作加工;窗帘加工;鞋帽加工
640,厦门元健实业有限公司服装厂,服装加工
641,厦门市思明区恩旭印刷厂,包装装潢印刷
642,华王化妆品（厦门）有限公司,生产加工各类化妆品及售后服务;以上外销
643,厦门市艺广联广告有限公司,广告设计;制作;代理;发布;企业形象策划;市场营销调研;室内装饰工程设计与施工;投资管理咨询;批发零售;建筑材料;机械设备;五金交电;金属材料;化工产品;电子产品;纺织品;工艺品
644,厦门蟠龙日月星广告有限公司,电脑喷绘;摄影;电脑平面设计和制作;电脑扫描;企业形象设计;画册海报设计;会展布置;名片制作;设计;制作;指定广告制作资质企业制作;代理发布国内广告业务;园林设计;绿化
645,厦门市萌可鑫服饰有限公司,制造;加工;销售服装
646,厦门中稷仁和酒店管理有限公司,物业管理;物业顾问管理;酒店运营管理;酒店顾问管理;餐饮管理;园林绿化工程;绿化养护工程;保洁服务;机电设备的销售;维修;保养;建筑材料的销售
647,厦门元健实业有限公司电子元件加工厂,电子元件加工
648,厦门市艺菲教育咨询有限公司,商务信息咨询;企业管理咨询;教育咨询;投资管理咨询;艺术表演场馆的管理;文化;艺术活动策划;其他未列明文化艺术业;其他文化艺术经纪代理
649,厦门我属鸭餐饮管理有限公司,受合法设立的餐饮企业委托对其进行管理;快餐服务;其他预包装食品批发;其他散装食品批发;预包装食品零售;散装食品零售
650,厦门蟠龙日月星广告有限公司第一分公司,电脑喷绘;制作
651,厦门鹭京针织厂第一经营部,零售;批发;纺织品;服装;文体用品
652,厦门市思明区福缘来日杂店,零售;经营预包装食品
653,厦门市思明区富赣五交水暖经营部,零售;五交水暖
654,厦门市思明区兴全欣粮油店,预包装食品零售;烟草制品零售
655,厦门市思明区华鹭日用品厂,洗涤化妆品;美容器材
656,厦门市思明区碰玉石码五香小吃店,小吃店
657,厦门市思明区李汉庭食品店,其他未列明预包装食品零售;其他未列明散装食品零售;含冷藏冷冻食品
658,厦门市思明区传旭豆浆店,零售;早点
659,厦门市思明区兴全粮油店,零售;食品
660,厦门市思明区德茗轩茶行,茶叶;预包装食品;茶具
661,厦门市鹭通服装公司,服装;针纺织品;服装辅料
662,厦门市鹭京工贸公司,零售;批发;纺织品;百货;五金;交电;化工;食品;电器机械及器材;建筑材料;金属材料
663,厦门市思明区好旺香糕点店,加工经营糕点;现售
664,厦门市思明区家家馨房产中介店,房产中介
665,厦门市思明区陈清秀小吃店,小吃服务
666,厦门市思明区懿晨清松餐厅,正餐服务
667,厦门市思明区嘉盛兴图文店,服务;喷绘设计
668,厦门市思明区陈鑫记麻辣烫店,小吃服务
669,厦门市思明区黑带盟跆拳道馆,服务;跆拳道训练
670,厦门市思明区阿华小吃店,服务;小吃
671,厦门市思明区陈碰英水果店,经营预包装食品;散装食品;非直接入口食品
672,厦门市思明区鑫盛延健身馆,服务;乒乓球;投篮球
673,厦门市思明区锦鑫粥庄小吃店,小吃服务;热食类食品
674,厦门立群安亲教育咨询有限公司,教育咨询;教育辅助服务;其他未列明的教育服务;家庭服务;商务信息咨询;企业管理咨询
675,厦门市思明区杨小军日用品店,厨房用具及日用杂品零售;日用家电设备零售
676,厦门市思明区福季饼家,加工;经营糕点
677,厦门市思明区晋河家用电器维修店,维修;家电
678,厦门市思明区康馨怡小蜜蜂面包店,加工经营糕点;现售
679,厦门市思明区恒鑫和辉通讯店,销售;通讯器材;手机;手机维修
680,厦门市思明区吾阆茶庄,饮料及茶叶类预包装食品零售;酒;饮料及茶叶类散装食品零售;含冷藏冷冻食品;烟草制品零售
681,厦门市思明区福记食品店,加工;糕点
682,厦门市思明区鑫腾祥通讯咨询服务部,服务;电脑手机软件咨询
683,厦门市思明区于军理发店,服务;理发
684,厦门市思明区学士风度理发店,理发及美容服务
685,厦门市委老干部局厦港服务部,其它食品日用杂货;百货
686,厦门市思明区黑糖咖啡馆,咖啡
687,厦门市思明区漩涡庭院咖啡馆,小吃店;小吃;冷热饮;经营咖啡;果汁
688,厦门市思明区兰华墅旅馆,
689,厦门捷春利制冷设备有限公司,家用电器批发;鞋帽批发;厨房;卫生间用具及日用杂货批发;灯具;装饰物品批发;其他家庭用品批发;体育用品及器材零售;工艺美术品及收藏品零售;珠宝首饰零售;其他文化用品零售
690,厦门兰华实业有限公司,正餐服务;其他未列明餐饮业;黄金现货销售;首饰;工艺品及收藏品批发;珠宝首饰零售;工艺美术品及收藏品零售;对第一产业;第二产业;第三产业的投资;其他日用杂品制造
691,厦门中健实业有限公司,谷物磨制;面制品及食用油类预包装食品批发;米;面制品及食用油类散装食品批发;糖果及糖类预包装食品批发;糕点;糖果及糖类散装食品批发;其他未列明预包装食品批发;其他未列明散装食品批发;调味品类预包装食品批发;调味品类散装食品批发;其他未列明预包装食品零售;其他未列明散装食品零售;保健食品零售;...水产品批发
692,厦门金佛手贸易有限公司,批发零售针纺织品;日用百货;农副产品;建筑材料;化工原料;机械设备;电子产品;办公设备及耗材
